"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2022,22653,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2023,22653,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2024,22653,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2000,18567,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2001,18541,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2002,18533,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2003,18564,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2004,18680,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2005,18504,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2006,18662,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2007,18778,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2008,18800,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2009,18825,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2010,19727,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2011,19801,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2012,19789,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2013,19789,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2014,19789,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2015,19789,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2016,22114,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2017,22114,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2018,22114,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2019,22114,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2020,22114,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2021,21583,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2022,21583,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2023,21583,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","Heartland","United States",2024,21583,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2000,19721,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2001,19806,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2002,19829,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2003,19852,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2004,19899,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2005,19250,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2006,19353,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2007,19468,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2008,19502,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2009,19528,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2010,20148,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2011,20233,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2012,20229,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2013,20229,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2014,20229,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2015,20229,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2016,21646,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2017,21646,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2018,21646,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2019,21646,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2020,21646,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2021,22931,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2022,22931,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2023,22931,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","Northern Crescent","United States",2024,22931,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","Prairie Gateway","United States",2000,21940,"Base survey of 2000"
